keyword,type,date,index
豆油期货,wise,2011-04-16,66
豆油期货,all,2011-04-17,164
豆油期货,pc,2011-04-17,146
豆油期货,wise,2011-04-17,63
豆油期货,all,2011-04-18,206
豆油期货,pc,2011-04-18,112
豆油期货,wise,2011-04-18,66
豆油期货,all,2011-04-19,203
豆油期货,pc,2011-04-19,180
豆油期货,wise,2011-04-19,70
豆油期货,all,2011-04-20,209
豆油期货,pc,2011-04-20,168
豆油期货,wise,2011-04-20,80
豆油期货,all,2011-04-21,176
豆油期货,pc,2011-04-21,152
豆油期货,wise,2011-04-21,70
豆油期货,all,2011-04-22,184
豆油期货,pc,2011-04-22,123
豆油期货,wise,2011-04-22,61
豆油期货,all,2011-04-23,136
豆油期货,pc,2011-04-23,76
豆油期货,wise,2011-04-23,60
豆油期货,all,2011-04-24,130
豆油期货,pc,2011-04-24,70
豆油期货,wise,2011-04-24,60
豆油期货,all,2011-04-25,202
豆油期货,pc,2011-04-25,123
豆油期货,wise,2011-04-25,79
豆油期货,all,2011-04-26,204
豆油期货,pc,2011-04-26,133
豆油期货,wise,2011-04-26,71
豆油期货,all,2011-04-27,181
豆油期货,pc,2011-04-27,108
豆油期货,wise,2011-04-27,73
豆油期货,all,2011-04-28,170
豆油期货,pc,2011-04-28,101
豆油期货,wise,2011-04-28,69
豆油期货,all,2011-04-29,174
豆油期货,pc,2011-04-29,116
豆油期货,wise,2011-04-29,58
豆油期货,all,2011-04-30,139
豆油期货,pc,2011-04-30,82
豆油期货,wise,2011-04-30,57
豆油期货,all,2011-05-01,131
豆油期货,pc,2011-05-01,74
豆油期货,wise,2011-05-01,57
豆油期货,all,2011-05-02,145
豆油期货,pc,2011-05-02,82
豆油期货,wise,2011-05-02,63
豆油期货,all,2011-05-03,181
豆油期货,pc,2011-05-03,121
豆油期货,wise,2011-05-03,60
豆油期货,all,2011-05-04,178
豆油期货,pc,2011-05-04,108
豆油期货,wise,2011-05-04,70
豆油期货,all,2011-05-05,171
豆油期货,pc,2011-05-05,102
豆油期货,wise,2011-05-05,69
豆油期货,all,2011-05-06,179
豆油期货,pc,2011-05-06,112
豆油期货,wise,2011-05-06,67
豆油期货,all,2011-05-07,132
豆油期货,pc,2011-05-07,66
豆油期货,wise,2011-05-07,66
豆油期货,all,2011-05-08,152
豆油期货,pc,2011-05-08,85
豆油期货,wise,2011-05-08,67
豆油期货,all,2011-05-09,220
豆油期货,pc,2011-05-09,140
豆油期货,wise,2011-05-09,80
豆油期货,all,2011-05-10,190
豆油期货,pc,2011-05-10,123
豆油期货,wise,2011-05-10,67
豆油期货,all,2011-05-11,152
豆油期货,pc,2011-05-11,91
豆油期货,wise,2011-05-11,61
豆油期货,all,2011-05-12,173
豆油期货,pc,2011-05-12,104
豆油期货,wise,2011-05-12,69
