date,index
20110102,0.009478743954543739
20110103,0.11568439899946231
20110104,0.028987536873252187
20110105,-0.008196767204178515
20110106,-0.09038406146826906
20110107,0.05690813227187958
20110108,0.01687803778735173
20110109,-0.01687803778735175
20110110,-0.056908132271879484
20110111,0.022272635609123223
20110112,-0.022272635609123178
20110113,0.13858616328614673
20110114,-0.16598513747426116
20110115,0.09278173345096627
20110116,-0.07443259478276966
20110117,0.009049835519917856
20110118,0.0
20110119,0.04836107169342106
20110120,0.021232220105774118
20110121,-0.03419136474827931
20110122,-0.2016373460932461
20110123,-0.04348511193973878
20110124,0.19153821189887857
20110125,-0.03263692931302255
20110126,-0.009523881511255479
20110127,0.03294415571935406
20110128,0.022884293833587806
20110129,-0.14066732948997124
20110130,0.02570835671020703
20110131,-0.015345569674660421
20110201,0.07447609290148283
20110202,-0.0953101798043249
20110203,-0.1532738713537238
20110204,0.07103577311675174
20110205,0.011363758650315003
20110206,0.044206092504495705
20110207,0.07294899964616748
20110208,0.1272301745477935
20110209,0.026202372394024117
20110210,0.15538144921339098
20110211,-0.25978456891488994
20110212,0.06931179989022888
20110213,0.1793409286558168
20110214,-0.1399485269451561
20110215,-0.01731645001146093
20110216,0.20106759961500992
20110217,-0.058840500022933465
20110218,-0.20997308812446475
20110219,0.1311922102713503
20110220,-0.10354067894084033
20110221,0.05741090721333902
20110222,0.029600469776290682
20110223,0.11407245625984781
20110224,-0.061321890874318837
20110225,-0.040328045386971774
20110226,-0.10398971352404764
20110227,0.17544867750619267
20110228,0.09844007281325251
20110301,-0.21622310846963594
20110302,0.025533302005164845
20110303,0.04518222279323297
20110304,0.06227692952151451
20110305,-0.13299245431991222
20110306,0.004301081899390702
20110307,0.08235103516181963
20110308,0.0
20110309,0.019570096194097296
20110310,0.02298951822469878
20110311,0.018762276455523034
20110312,-0.1057736534451527
20110313,0.03651521297509747
20110314,0.14097374898064835
20110315,0.05060101329378945
20110316,-0.13729787541999947
20110317,-0.046340337258701965
20110318,0.003944778291016325
20110319,0.10102040231520922
20110320,-0.07383426201105235
20110321,0.052250690343877894
20110322,0.02158357166717439
20110323,0.021127546425875277
20110324,-0.02469261259037152
20110325,-0.13353139262452263
20110326,0.055569851154810786
20110327,-0.007751976804317936
20110328,0.07494142129211866
20110329,0.031974304632514106
20110330,-0.14256306465487048
