date,index
20110102,0.03922071315328133
20110103,0.10426101032440946
20110104,0.05770831762064677
20110105,-0.16196932794505614
20110106,0.05348868495098622
20110107,0.15860503017663857
20110108,-0.2120937151276248
20110109,0.032435275753153955
20110110,0.16172073868780357
20110111,0.04857467014855718
20110112,-0.0854452059568848
20110113,-0.13018354885483846
20110114,0.1159989138628821
20110115,-0.12136085700426748
20110116,-0.07245507921542235
20110117,0.12482306473273837
20110118,0.1063804035585718
20110119,-0.061485083650680804
20110120,-0.07598590697792199
20110121,0.08569472110488298
20110122,-0.2328523654411707
20110123,0.05342516667358057
20110124,0.07781702235680775
20110125,-0.016172859245600957
20110126,0.1967102942460543
20110127,-0.06453852113757118
20110128,-0.2657031657330056
20110129,0.054394072065798764
20110130,0.08994823666293958
20110131,-0.07825219689974826
20110201,-0.04762804898925459
20110202,-0.12313268540362401
20110203,0.0921704597996571
20110204,-0.05162436540530718
20110205,0.05789397841890267
20110206,-0.03822121282019774
20110207,0.15043320342712593
20110208,-0.034094211342976015
20110209,0.14001323022671347
20110210,0.06328144994752001
20110211,-0.028710105882431367
20110212,-0.004866189651172899
20110213,0.056887374402051424
20110214,0.08393445148515048
20110215,-0.021414094503816584
20110216,-0.048790164169432056
20110217,0.10354067894084036
20110218,-0.0990055237754491
20110219,-0.009090971701251963
20110220,-0.08576682175742506
20110221,0.2221480310727081
20110222,-0.13638120931528305
20110223,0.05766564184980908
20110224,-0.0306369694618898
20110225,0.06453852113757116
20110226,-0.2231435513142097
20110227,0.030771658666753687
20110228,0.11890474076558355
20110301,0.1380056730194437
20110302,-0.14250006260728304
20110303,0.031044621681960108
20110304,-0.1107120244158315
20110305,0.07061756721395342
20110306,0.018018505502678212
20110307,-0.0317486983145803
20110308,0.12543418239190324
20110309,0.0
20110310,-0.13005312824819779
20110311,-0.03294415571935403
20110312,0.03756310157564852
20110313,-0.056887374402051355
20110314,0.07966740273387134
20110315,0.12277555725950444
20110316,-0.11380688727674405
20110317,-0.013483350337286988
20110318,0.17399133066001174
20110319,-0.29915447361401776
20110320,0.1296778233085326
20110321,0.10265415406008337
20110322,-0.15347340245629637
20110323,0.050819248396212935
20110324,-0.050819248396213004
20110325,0.041769412876295146
20110326,-0.13613217432458005
20110327,0.0703807967617996
20110328,0.15276275455241017
20110329,-0.05568890586058866
20110330,-0.1068300236371863
20110331,0.08455738802806297
20110401,0.031044621681960108
20110402,-0.21336617847591482
20110403,0.010752791776261697
20110404,0.1760631546055322
20110405,-0.10885440491208204
20110406,0.20294084399669038
20110407,0.02419472858705697
20110408,-0.06586742498762499
20110409,-0.17131848344962372
20110410,0.17556477433107476
20110411,0.02922963831493831
20110412,-0.02079076966907378
20110413,-0.008438868645864595
20110414,-0.02575249610241474
20110415,-0.0535842461341064
20110416,-0.14805309995913976
20110417,0.08656801630845902
20110418,0.13231113621929316
20110419,0.021142436573809164
20110420,-0.08739182211500984
20110421,0.1243570163484813
20110422,-0.09732834396056207
20110423,-0.03620304866396059
20110424,0.0
20110425,0.06252035698133393
20110426,0.00431966114451638
20110427,0.13675893711538914
20110428,-0.23163817530563252
20110429,0.04630456804168637
20110430,-0.1996656702519271
20110501,0.06936112779750232
20110502,0.14824224314109208
20110503,0.01762160134981941
20110504,-0.18144857550760984
20110505,0.2929040164329327
20110506,-0.0813456394539524
20110507,-0.0656691035078573
20110508,-0.0751527223793446
20110509,0.2143242878801284
20110510,-0.011881327886752675
20110511,-0.09173093557754428
20110512,0.09966748517328061
20110513,-0.11728908652310013
20110514,-0.03620304866396059
20110515,0.004597709248629549
20110516,0.031605339415331044
20110517,0.16362942378180212
20110518,-0.12014431184206321
20110519,0.06187540371808745
20110520,-0.1232982163444936
20110521,0.00900906994236591
20110522,-0.01354422510775726
20110523,0.06169356900533996
20110524,-0.03478611608541554
20110525,0.05173567439918889
20110526,-0.042925044717033886
20110527,-0.00881062968215492
20110528,-0.07820074730747488
20110529,0.0
20110530,0.12149755306079897
20110531,0.10068860229708329
20110601,-0.1049348931785344
20110602,0.004246290881451004
20110603,0.07350246199292652
20110604,-0.17604210130911152
20110605,-0.10379679368164355
20110606,0.184922338494012
20110607,0.04652001563489291
20110608,-0.020877585021555255
20110609,0.06927412588340541
20110610,0.023347363996991107
20110611,-0.06762018767497927
20110612,-0.17005146420214023
20110613,0.17415824615479364
20110614,-0.004106781952653359
20110615,0.0
20110616,-0.09943389698818693
20110617,0.05741090721333902
20110618,-0.10393092284823188
20110619,-0.04380262265839289
20110620,0.14343246360723427
20110621,0.12160713209478698
20110622,-0.14339448627969412
20110623,0.004395611473038129
20110624,0.030239885189718176
20110625,-0.1562806060850832
20110626,0.121645109422327
20110627,0.07221820781179912
20110628,0.016260520871780326
20110629,-0.09289374689269633
20110630,0.17788695972608895
20110701,-0.06899287148695143
20110702,-0.15415067982725836
20110703,-0.07197349962508923
20110704,0.23402935895946084
20110705,-0.03200273108617383
20110706,-0.07598590697792199
20110707,-0.04944827541398126
20110708,-0.06669137449867228
20110709,-0.055710607014005833
20110710,0.015504186535965254
20110711,0.15634607039069404
20110712,0.01739174271186924
20110713,-0.01739174271186922
20110714,0.08408311721054144
20110715,-0.058107630807280694
20110716,-0.05264373348542203
20110717,0.0
20110718,0.16566712188881735
20110719,-0.0038240964384033942
20110720,-0.07145896398214498
20110721,-0.029229638314938366
20110722,0.08524427986960971
20110723,-0.16000435507871902
20110724,-0.06606175067809264
20110725,0.25671984684781407
20110726,0.04428768020111628
20110727,-0.12275929564261148
20110728,-0.004089985251525166
20110729,0.3317773923170052
20110730,-0.14536585027152543
20110731,0.0497615095590638
20110801,0.00966191091173689
20110802,-0.05264373348542203
20110803,-0.11441035117774422
20110804,0.022472855852058576
20110805,-0.11778303565638351
20110806,-0.025317807984289897
20110807,0.09763846956391607
20110808,-0.12361395596717664
20110809,0.12361395596717663
20110810,-0.04762804898925459
20110811,-0.01227009259181436
20110812,0.0521160011390141
20110813,0.07884006170777602
20110814,-0.23952244339824952
20110815,0.1761865682264387
20110816,-0.06351340572232586
20110817,0.016260520871780326
20110818,-0.012170535620255179
20110819,-0.012320484388040624
20110820,-0.050858417233490966
20110821,0.03419136474827934
20110822,0.08068891125014266
20110823,-0.007782140442054963
20110824,0.07884006170777602
20110825,0.06295785015248136
20110826,1.1631508098056809
20110827,-1.057112557761357
20110828,-0.13702179756429114
20110829,0.0069686693160934355
20110830,0.010362787035546658
20110831,-0.13598900015295592
20110901,0.05737711258330243
20110902,-0.08937984366947636
20110903,-0.16299728396755178
20110904,0.06931179989022888
20110905,0.14131353306657748
20110906,0.003868476777920332
20110907,-0.09724254755537882
20110908,0.15354259224391117
20110909,-0.05630004468853246
20110910,-0.15415067982725836
20110911,0.06959329179919518
20110912,-0.08319894385497392
20110913,0.2528353411216128
20110914,-0.12445417447340598
20110915,0.192974120910162
20110916,-0.11944003686401299
20110917,-0.05365271349232014
20110918,0.003929278139889557
20110919,0.10418335248481153
20110920,0.2571864357581287
20110921,-0.13431233760759406
20110922,-0.08474122845509068
20110923,-0.03813286969544403
20110924,-0.05073551804139854
20110925,0.07516954337868052
20110926,0.10156020014949625
20110927,-0.12246688496880984
20110928,-0.039502442976246256
20110929,-0.022223136784710235
20110930,-0.10245172490959455
20111001,0.008264509849893431
20111002,0.03636764417087479
20111003,-0.05296553557991268
20111004,0.14393731378563926
20111005,-0.10697211955216783
20111006,0.05872528601278243
20111007,-0.01919444725614718
20111008,0.026770241064604832
20111009,0.014981553615616894
20111010,0.07171530851059307
20111011,-0.05329858172436196
20111012,0.10060469912129895
20111013,-0.16855536102980664
20111014,0.02316705928153438
20111015,0.0076045993852192125
20111016,-0.08288765980576775
20111017,0.12733942237660148
20111018,0.10644688187004721
20111019,-0.12842578858882245
20111020,0.1477812315417784
20111021,-0.11499140871878755
20111022,-0.07053015080583787
20111023,0.026567027384721706
20111024,0.043963123421116204
20111025,-0.05148195583514345
20111026,-0.05427688685443831
20111027,0.21755024867769848
20111028,-0.10464851847573657
20111029,-0.03993271033537099
20111030,-0.16469995544413518
20111031,0.2898630983981411
20111101,-0.21825356602001794
20111102,0.10414025925259701
20111103,0.06385147198653277
20111104,-0.03853366400224288
20111105,-0.06644509940815274
20111106,-0.09607383008962221
20111107,0.1696363972666389
20111108,0.06851994643675614
20111109,-0.17703752864734945
20111110,-0.011928570865273845
20111111,-0.053400776727115296
20111112,-0.029980832211935784
20111113,0.15663207067864365
20111114,0.10238210690356536
20111115,-0.03761127074578335
20111116,0.010398707220898517
20111117,-0.11305286128098195
20111118,0.07438372012182794
20111119,-0.11778303565638351
20111120,-0.01626052087178029
20111121,0.19319122903085853
20111122,-0.055569851154810765
20111123,0.09531017980432493
20111124,-0.07410797215372185
20111125,-0.03197430463251408
20111126,0.017889564750775123
20111127,-0.09672962645855114
20111128,0.17185025692665923
20111129,0.06679748092351576
20111130,-0.11739849421730528
20111201,-0.060624621816434854
20111202,0.021819047394639673
20111203,-0.07466152876901964
20111204,-0.10622221325530742
20111205,0.11394425934921769
20111206,0.026567027384721706
20111207,0.07571182173569638
20111208,0.006920442844573757
20111209,-0.07145896398214498
20111210,-0.10536051565782628
20111211,-0.008264509849893424
20111212,-0.8213578393785879
20111213,0.84594924251591
20111214,0.08903362237039765
20111215,0.014706147389695487
20111216,-0.07973861766054995
20111217,-0.13522678720976747
20111218,0.14701474296180975
20111219,0.06429435070539725
20111220,-0.007352974305258806
20111221,0.018282044837449073
20111222,-0.055880458394456614
20111223,-0.05513207069471622
20111224,-0.25711490858134733
20111225,0.16826157122565602
20111226,0.14398540805040747
20111227,-0.019342962843130987
20111228,-0.027724548014854862
20111229,-0.049392755329576474
20111230,0.00840341079637938
20111231,-0.13412929996669964
20120101,-0.05406722127027582
20120102,0.13668298678686738
20120103,0.013129291441792802
20120104,0.2455004584154862
20120105,-0.003407158321614309
20120106,-0.05255149532643022
20120107,-0.1304528883974352
20120108,0.04016604172533465
20120109,0.023347363996991107
20120110,-0.055350095083164956
20120111,-0.05001042057466142
20120112,0.11302338840339544
20120113,-0.06301296782873404
20120114,0.028057952795157527
20120115,-0.07380397458336131
20120116,-0.0936094991223075
20120117,0.0545589842504344
20120118,0.004415018209116693
20120119,0.17716880339829819
20120120,-0.2742426520901198
20120121,-0.03457134406508867
20120122,-0.1813170363679492
20120123,0.06416194421728585
20120124,0.03333642026759171
20120125,0.026955809988528295
20120126,0.09627683043541978
20120127,0.1010032102888706
20120128,0.03854867011723503
20120129,0.06899287148695142
20120130,-0.027834798993443988
20120131,0.004024150299725548
20120201,0.043228734550820214
20120202,0.26826398659467937
20120203,-0.24921579162398486
20120204,-0.062276929521514576
20120205,0.06979576193554192
20120206,-0.038172573505029714
20120207,0.14801740161018473
20120208,0.029754261081792716
20120209,-0.019737482838321434
20120210,0.34732908152049463
20120211,-0.39147886613342453
20120212,0.1361321743245799
20120213,-0.11892004544345855
20120214,0.049927173956507254
20120215,-0.053345980705292735
20120216,0.10707138006145564
20120217,-0.02492340845245685
20120218,-0.051791509128404904
20120219,-0.11986160634862615
20120220,0.16532398042538352
20120221,-0.058840500022933465
20120222,0.010050335853501506
20120223,0.02955880224154443
20120224,-0.009756174945364685
20120225,-0.12146628107267991
20120226,-0.014870162479451393
20120227,0.05110601093349615
20120228,0.1727863236429546
20120229,-0.19436989531012913
20120301,0.09365591970829831
20120302,0.0033057881344994103
20120303,-0.14538830174827225
20120304,0.11863085257872291
20120305,0.10603825204432392
20120306,-0.11284099936707641
20120307,-0.003418806748785609
20120308,0.03367321510658781
20120309,-0.10095522218990996
20120310,-0.041127291423862844
20120311,0.08764730705875567
20120312,0.11232918497391972
20120313,-0.13710921397240666
20120314,0.06588170468403891
20120315,0.05864872708150769
20120316,-0.11029531594367449
20120317,0.054996675747448764
20120318,-0.10573219378884736
20120319,0.12887372235054176
20120320,-0.03322564762832039
20120321,0.029952322283351325
20120322,0.060431739184917656
20120323,-0.05715841383994864
20120324,-0.17450901705716096
20120325,0.007751976804317924
20120326,0.7799976694469031
20120327,-0.2591834877974066
20120328,-0.22831746340217518
20120329,0.0028776998276151956
20120330,-0.029156584291455578
20120331,-0.19542478179238174
20120401,0.08611169181873217
20120402,-0.08252102368800347
20120403,-0.05905774964360106
20120404,0.19303707060708006
20120405,-0.012618463959211462
20120406,-0.06899287148695143
20120407,0.09097177820572679
20120408,-0.10812485743197617
20120409,0.05715841383994862
20120410,0.11995931507897897
20120411,-0.06589209380870326
20120412,0.28147087235914026
20120413,-0.06267110696277568
20120414,-0.4396240269194833
20120415,0.10613241843640818
20120416,0.10536051565782635
20120417,0.01242251999855711
20120418,0.012270092591814401
20120419,-0.0694285064317629
20120420,-0.16290347093685306
20120421,-0.0717439048588413
20120422,0.1635514541119641
20120423,0.08408311721054144
20120424,-0.09112539983595425
20120425,0.020979790469194466
20120426,0.02730545069026744
20120427,-0.020408871631207123
20120428,-0.05292240145434255
20120429,0.09002615165771961
20120430,-0.040546094394349905
20120501,0.060218859993054666
20120502,0.3452462481151097
20120503,-0.20604911795490968
20120504,-0.25616880674570425
20120505,0.08060403241462935
20120506,-0.05182506786458602
20120507,0.2688895731024136
20120508,-0.25131442828090605
20120509,0.09941955811765953
20120510,-0.0095087879690273
20120511,-0.09340117508840076
20120512,-0.08004270767353637
20120513,-0.007604599385219304
20120514,0.22771324700427506
20120515,-0.02461662763535603
20120516,-0.07770898432731625
20120517,-0.037740327982847086
20120518,0.09340117508840079
20120519,-0.12537547972091484
20120520,-0.021898685307637573
20120521,0.32480720509070987
20120522,-0.08628436859701247
20120523,-0.15366630103357856
20120524,0.14490712094369695
20120525,-0.17589066646366416
20120526,-0.09147140349715915
20120527,0.0
20120528,-0.05109166115771121
20120529,0.10697211955216773
20120530,0.028573372444055948
20120531,-0.16833531481921477
20120601,0.08004270767353636
20120602,-0.05129329438755058
20120603,0.14660347419187544
20120604,0.1551491821568479
20120605,-0.14126006999618074
20120606,0.013698844358161927
20120607,0.08161133544616295
20120608,-0.12683643345109877
20120609,-0.025226562945675574
20120610,-0.0916671885258238
20120611,0.2053868297249507
20120612,-0.01642073021232752
20120613,-0.1809979298634463
20120614,-0.007968169649176845
20120615,0.031498667059371016
20120616,-0.11054187439982384
20120617,0.06291382541056918
20120618,0.3236140816778442
20120619,-0.13185213110480262
20120620,-0.04811924834419846
20120621,0.010507977598415165
20120622,-0.11040613086440135
20120623,0.08213569692614575
20120624,-0.10975086395911918
20120625,0.19556678354397525
20120626,-0.09662683568907164
20120627,0.04602582239528215
20120628,-0.006944472352811046
20120629,0.027493140580198708
20120630,-0.07750356115486014
20120701,-0.3212047644904245
20120702,0.4862845148498731
20120703,-0.06081874003503911
20120704,-0.030153038170687558
20120705,-0.1267517056391439
20120706,0.05630004468853258
20120707,0.025226562945675563
20120708,0.017637141486106876
20120709,0.03774032798284711
20120710,0.046060773376534525
20120711,-0.01948113557182254
20120712,0.009788006366162944
20120713,-0.06713930283762856
20120714,-0.13750754100416204
20120715,-0.17359480565571736
20120716,0.5202596559993493
20120717,-0.17502430297001134
20120718,-0.10238210690356538
20120719,0.05777780066681139
20120720,0.010471299867295437
20120721,-0.07571182173569636
20120722,0.16532398042538352
20120723,-0.17284281283941083
20120724,0.21328378239792148
20120725,0.06205831381828338
20120726,-0.20609768404122109
20120727,0.044757900641493625
20120728,-0.12538763504160277
20120729,0.037457562534900415
20120730,-0.048974004596459626
20120731,0.11992574056874397
20120801,0.0758188365573513
20120802,0.009478743954543739
20120803,0.0031397200046678463
20120804,-0.17420412227398782
20120805,-0.018832948333092125
20120806,0.24792889817459715
20120807,-0.14675966318086928
20120808,-0.020834086902842025
20120809,0.07109592168373026
20120810,-0.06759329113252817
20120811,-0.06500483030899588
20120812,-0.030305349495328922
20120813,0.16616611657166944
20120814,0.022545238321056222
20120815,-0.03566018039888422
20120816,-0.07894320234011956
20120817,-0.0035778213478839666
20120818,-0.1299535712766387
20120819,0.1582240052148942
20120820,0.013841051411871511
20120821,-0.013841051411871355
20120822,0.06082956084779045
20120823,-0.05388508849497948
20120824,-0.03521490629106651
20120825,0.03866914115915412
20120826,-0.006920442844573795
20120827,0.22036190835233285
20120828,-0.15322260551470437
20120829,-0.08112554481236846
20120830,0.12867808506145043
20120831,-0.003100777678248271
20120901,-0.10467062256388855
20120902,-0.1564521768155375
20120903,0.3643070356146569
20120904,-0.2287615436184331
20120905,0.12246688496880977
20120906,0.0062112000926406764
20120907,-0.1979224972364343
20120908,0.014981553615616894
