date,log-diff-菜籽油,log-diff-豆油价格,log-diff-豆油期货行情,log-diff-豆粕
20190621,-0.1424756482467549,-0.009009069942365968,0.7254080427781667,-0.19698963686158646
20190622,0.06551460711062658,-0.1941560144409575,-0.6931471805599453,-0.16859610501498146
20190623,0.010674531246919824,0.016349138001529408,-0.032260862218221435,-0.004640379556502225
20190624,0.048054464301781036,0.08791187232287989,0.12323264042394805,0.3072566755764106
20190625,-0.03272849382355425,0.029270382300113237,-13.444446876573444,-0.09314604660590843
20190626,-0.024051183369096948,-0.50125617274984,13.321214236149494,0.1550442550810691
20190627,-0.09064726092233362,0.5012561727498399,0.032260862218221484,-0.1550442550810692
20190628,0.0488916921658643,-0.10642946284673133,-13.353475098367715,-0.0726649010485155
20190629,0.030986986966338264,-0.14970425187012362,13.287877815881902,0.15894593213474364
20190630,0.0009837679101327482,-0.0315483577349259,0.0,-0.11163093098175447
20190701,0.1315628880518504,0.278020161540044,0.06559728248581327,0.1963434563842736
20190702,-0.07609934353864717,-0.08612915372993868,-0.032260862218221435,-0.12932086008817914
20190703,-0.010285270660173424,0.010526412986987605,0.032260862218221484,0.02137848640653149
20190704,-0.003766482795476893,-0.13427961562987478,-0.06559728248581323,-0.12367580462353435
20190705,-0.03944715388338806,0.05249018262139677,-13.287877815881902,0.011897033911846064
20190706,0.017510175006802558,-0.1466034741918754,13.321214236149494,-0.2277533717923713
20190707,0.000963855496306659,0.032365284502031716,-0.033336420267591836,0.0049382816405825775
20190708,0.07335073534336667,0.16411001973001674,0.06559728248581327,0.30477650581108096
20190709,-0.025386676136240256,0.05264373348542188,0.6608863183417238,0.03099175330833777
20190710,-0.042200354490376416,-0.1670540846631662,-14.01436141670944,-0.05055227916283133
20190711,0.020853836283205782,0.04734612059719842,13.399995114002607,0.03755741230646364
20190712,0.04134718491384012,0.1450257720502578,-13.399995114002607,-0.08431261138552608
20190713,-0.08349901887598024,-0.5361434317502807,0.0,-0.1841343243498026
20190714,0.015534292962184204,0.1650797503594486,0.0,-0.07926540487497448
20190715,0.032230277904913424,0.371063681390832,0.0,0.4177352006999788
20190716,-0.03609128656237282,0.07232066157962608,13.444446876573444,-0.20746881817597215
20190717,0.04906644542550632,-0.11314265609988125,0.0425596144187959,0.002724797326185257
20190718,-0.004614682854672514,-0.07010956618702659,-13.487006490992238,0.00947874395454374
20190719,-0.012098798119068176,0.06488762220587481,13.287877815881902,-0.13700294866647986
20190720,-0.04991439138171296,-0.0265267543334286,0.03333642026759171,-0.2597401987493819
20190721,-0.016873849489873652,-0.17589066646366416,0.04800921918636066,0.11533068797767625
20190722,0.015889112827334267,-0.08701137698962981,-13.369223455335856,0.2961284440706987
20190723,0.017578577643750905,0.2789023847997351,13.399995114002607,-0.14555558559132434
20190724,0.0305076090238869,0.13353139262452254,-13.399995114002607,0.01675591372843886
20190725,-0.01895791374461416,0.00921665510492405,13.41503299136715,-0.03379737958329061
20190726,-0.007684956169384023,-0.04695698308777098,0.6628418310646164,0.0458095360312942
20190727,-0.05347808808236073,-0.15575452940923287,-0.08004270767353637,-0.3738796693883632
20190728,-0.019517825536620903,0.022223136784710256,-13.997832114758227,0.12618342106827446
20190729,0.1255901935659929,0.1758906664636642,14.15910026235435,0.28576819626949673
20190730,-0.04586671973395448,-0.4454234204097678,-0.05841076215641448,-0.11563018229528245
20190731,0.0,0.3638434334173449,-0.07006756261671697,0.25113520075107776
20190801,-0.02129799767893424,0.12221763272424913,-0.5717863235556778,0.5203162044914634
20190802,0.034618841654595056,-0.1073290202304986,0.1082135846402328,-0.30548818553381074
20190803,-0.03657770613992794,-0.19521216662503224,-0.21357410029805904,-0.5395750370519766
20190804,-0.000980873055591948,-0.04908961019652363,-0.06559728248581323,-0.12759665710470802
20190805,0.05163670940797357,0.5145921065614676,0.7507762933965817,0.4165799659144608
20190806,-0.0634828499121362,-0.01897590145900569,0.08434114843375096,-0.05754095468084794
20190807,-0.03949880544198528,-0.05918887139033065,-0.6641596436866931,0.006863444924982429
20190808,0.06692461842289235,0.2149802406750488,0.5798184952529422,-0.12516314295400605
20190809,-0.060745402056934364,0.20927736678248288,0.1823215567939546,0.09601465323958858
20190810,0.004098366392282185,-0.4081282255276481,-0.8059426747052897,-0.2699989685957149
20190811,0.003062789530545731,-0.040821994520255166,0.05798725765034932,-0.03568453737472328
20190812,0.09984072243422844,0.4301577206985359,0.7612006438049609,0.2580898088473521
20190813,-0.04432597377006421,-0.17100373186129303,0.11778303565638346,0.36476619808557215
20190814,-0.03433392658471718,-0.012945164592036965,-0.5166907432183888,-0.04832873218400865
20190815,0.04010317335596242,-0.023065272930996104,0.4502010019495558,-0.31643746590156346
20190816,-0.02622782686234519,0.1626855822770958,-0.6563332074372289,0.005891033237237342
20190817,-0.016873849489873652,-0.3330785682057765,0.4563567154045537,-0.13164519275691022
20190818,-0.029458707151125026,-0.003960401216096905,-0.7320625968096188,-0.07294899964616755
20190819,0.07351869694515548,0.2847014443136431,0.5012561727498399,0.31303366364919544
20190820,-0.0400639804806485,-0.1511700516891205,-0.09051400754083186,0.02215074278758884
20190821,-0.02626413591915277,-0.1535721435079688,-0.1844290391335193,-0.039426919979457874
20190822,0.011196045705084996,0.07034148935824504,0.1523407245820188,0.1257937594024625
20190823,0.01107208090068578,-0.070341489358245,-0.05588045839445661,0.026823765659168743
20190824,-0.04399686559715226,-0.12489327383888818,0.4393666597838457,-0.21626279022198736
20190825,0.0052164959188911505,-0.03263692931302255,-14.115615150414612,0.022599831917240992
20190826,0.0586026242524323,0.40704364040121416,14.266586177324493,0.4589440940673608
20190827,-0.000981836112256813,-0.14942997869232091,-0.5023689137477673,-0.1188869103683218
20190828,0.005876608488984971,0.07070081383210754,0.010471299867295437,-0.07426091243084193
20190829,-0.051087723413448034,-0.3426345293157493,-0.04255961441879589,-0.023836448154511188
20190830,0.06273834063342335,0.32194413605830313,-0.033152207316900516,0.03342629255912618
20190831,-0.08876792056440662,-0.2568048338873417,0.38656095346901176,-0.3736335659293675
20190901,0.012578782206860184,-0.11441035117774423,-0.07117627846789501,0.02284943277234396
20190902,0.05373821978680143,0.3642221495741153,0.2066142493629992,0.4312346212872159
20190903,-0.02701514964604801,-0.03571808260207923,-0.054808236494995034,-0.05016096630321072
20190904,0.04946606821679291,0.01801850550267821,-0.11163997114266942,0.056014641554671306
20190905,-0.023438572972017468,-0.05505977718302743,0.09028684667210052,0.0990174839003927
20190906,0.011787955752042173,-0.4264382314884433,-0.6859786910813328,0.09410801576453344
20190907,-0.0634973966291606,0.15497610290342578,0.5555258026838976,-0.5918043480887315
20190908,0.021616899384173355,0.019608471388376337,-0.7264836008275372,0.05908891637000657
20190909,0.10709017982207274,0.27054579020879377,0.7822749604559527,0.3963159134545765
20190910,0.008200501536321188,-0.05715841383994864,0.015384918839479456,-0.13038508693515766
20190911,0.01530871859906546,-0.02381064869371856,0.0076045993852192125,0.7009699062411544
20190912,-0.06841854391301386,-0.05786738232054869,-0.07878087785311434,0.17449883111274567
20190913,-0.09110849295062484,-0.5617457141932475,0.04800921918636066,-0.1621083783270693
20190914,0.012500162764231468,0.4104278974502933,-0.7744928200138977,-0.6185262563559917
20190915,0.027566829832654592,0.009852296443011641,0.06559728248581327,-0.13108540689626225
20190916,0.04335654418435467,0.19126834278376076,0.7768461994365922,0.1518213053754405
20190917,0.032260862218221484,0.10373976976009304,-0.5011403180315269,-0.15508395101025682
20190918,0.009293747191459477,-0.03339828040184803,0.4331896561230193,0.023682484643559102
20190919,-0.012098798119068176,-0.20909179785855936,-0.0317486983145803,-0.18915335108565795
20190920,-0.03138631382067072,0.07609934353864725,-0.6458942957093998,-0.010336009330662059
20190921,-0.04546237407675729,-0.5715400484651584,-13.38472764187182,-0.1990846523065164
20190922,0.04835673210312181,-0.10451269873548684,0.0,-0.009554212804811613
20190923,0.014347448408141575,0.6542653930157379,14.04662227892766,0.20863886511132798
20190924,0.029014669865616013,-0.017778246021283944,-0.5736020299101626,0.0025940351770465282
20190925,-0.05596529042708295,0.035245939061674884,-13.473020249017498,0.08203355045730694
20190926,0.006806054468999496,-0.057922647732704516,14.062370635895801,0.018913093306486776
20190927,0.0426807311148806,0.04485056616535171,0.053244514518812285,-0.19742330675397973
20190928,-0.002789402087578525,-0.230848597688615,-0.7621400520468967,-0.3239968834434069
20190929,-0.02259983191724092,-0.011111225425070722,0.7621400520468967,-0.003952574315823357
20190930,-0.10219094089654733,-0.1701059690258306,-0.7463916950787576,-0.026079712783051736
20191001,-0.1697427745870945,-0.4634029452143835,0.030771658666753687,-0.30132484885556743
20191002,0.16868736551815106,0.5936175852129123,0.029852963149681132,0.0968075596698286
20191003,0.012591981697359969,-0.6366349702966029,-0.06062462181643485,0.058127741617847686
20191004,0.030803256739273862,0.6481957926976789,0.08961215868968714,0.004694844304207664
20191005,-0.013231745209619592,-0.3883706747488643,0.08223809823697201,0.039040549203600235
20191006,0.0040899852515250655,0.3291818033585337,-0.17185025692665928,-0.025086834429734875
20191007,0.03311893258406585,-0.10265415406008334,0.7163142398414797,0.1358381987224377
20191008,0.0860237225883572,0.5040459367806119,0.04478360262697344,0.2856639082955437
20191009,-0.09694194519223047,-0.08072321127244116,-0.7152883064371588,0.0030257209165368898
